Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
368.016,46.977,49.204,51.865,51.338,51.886,52.318,52.446,52.629,52.657,49.387,50.704,51.639,52.075,52.357,52.49,27.009,52.891,49.387,50.699,51.64,52.264,52.613,52.775,52.9,49.895,51.04,51.44,52.1,52.453,52.475,52.376,26.254,55.697,-0.034,99.798
372.031,46.95,49.192,51.857,51.318,51.894,52.308,52.438,52.635,52.657,49.383,50.688,51.643,52.087,52.367,52.5,27.003,52.92,49.358,50.659,51.636,52.252,52.613,52.773,52.934,49.875,51.024,51.428,52.083,52.457,52.497,52.384,26.27,55.772,-0.011,99.797
376.031,46.946,49.174,51.853,51.322,51.873,52.302,52.426,52.629,52.663,49.333,50.656,51.617,52.081,52.351,52.504,26.992,52.924,49.34,50.645,51.628,52.264,52.627,52.792,52.942,49.877,51.02,51.432,52.09,52.457,52.507,52.404,26.27,55.843,-0.033,99.797
380.031,46.923,49.162,51.859,51.322,51.89,52.318,52.442,52.659,52.673,49.313,50.642,51.611,52.073,52.375,52.512,26.99,52.92,49.338,50.641,51.624,52.272,52.627,52.816,52.954,49.871,51.026,51.432,52.096,52.477,52.521,52.426,26.241,55.928,-0.045,99.795
384.031,46.938,49.162,51.851,51.312,51.869,52.314,52.464,52.663,52.701,49.302,50.632,51.605,52.073,52.373,52.522,26.967,52.94,49.344,50.62,51.614,52.276,52.653,52.81,52.98,49.879,51.028,51.421,52.102,52.479,52.545,52.446,26.264,55.987,-0.04,99.795
388.031,46.977,49.178,51.855,51.324,51.88,52.328,52.484,52.683,52.725,49.329,50.664,51.627,52.089,52.391,52.548,26.982,52.943,49.357,50.633,51.624,52.3,52.645,52.832,52.99,49.892,51.026,51.437,52.121,52.514,52.561,52.469,26.298,56.076,-0.058,99.794
392.031,46.979,49.2,51.873,51.338,51.906,52.36,52.476,52.708,52.723,49.325,50.646,51.635,52.107,52.407,52.566,26.965,52.975,49.367,50.637,51.626,52.296,52.663,52.868,53.021,49.892,51.054,51.451,52.141,52.514,52.563,52.492,26.313,56.163,-0.063,99.795
396.031,47.082,49.261,51.893,51.363,51.932,52.38,52.521,52.728,52.772,49.387,50.702,51.677,52.145,52.448,52.597,26.965,53.027,49.439,50.695,51.662,52.318,52.694,52.868,53.033,49.977,51.085,51.478,52.162,52.542,52.606,52.491,26.318,56.211,-0.091,99.794
400.031,46.975,49.212,51.911,51.355,51.922,52.364,52.531,52.726,52.77,49.327,50.676,51.657,52.125,52.45,52.605,26.935,53.021,49.358,50.661,51.634,52.304,52.692,52.884,53.047,49.887,51.04,51.45,52.148,52.531,52.588,52.485,26.333,56.283,-0.072,99.793
404.031,46.837,49.122,51.893,51.33,51.904,52.342,52.519,52.734,52.772,49.262,50.626,51.645,52.115,52.437,52.601,26.912,53.023,49.267,50.608,51.616,52.288,52.676,52.878,53.049,49.838,51.014,51.44,52.13,52.533,52.592,52.501,26.356,56.339,-0.075,99.794
408.031,46.776,49.093,51.883,51.304,51.902,52.362,52.519,52.734,52.784,49.228,50.597,51.619,52.097,52.433,52.595,26.893,53.023,49.233,50.574,51.6,52.294,52.69,52.886,53.063,49.802,50.992,51.437,52.134,52.549,52.597,52.514,26.364,56.418,-0.084,99.793
412.031,46.749,49.053,51.903,51.306,51.898,52.366,52.535,52.742,52.798,49.202,50.597,51.619,52.113,52.439,52.619,26.887,53.031,49.205,50.576,51.606,52.298,52.704,52.901,53.075,49.786,50.992,51.415,52.14,52.543,52.623,52.528,26.322,56.512,-0.076,99.791
416.031,46.749,49.037,51.889,51.314,51.91,52.386,52.537,52.764,52.802,49.185,50.595,51.623,52.123,52.454,52.631,26.866,53.063,49.193,50.572,51.612,52.31,52.71,52.907,53.081,49.768,50.978,51.436,52.148,52.552,52.618,52.515,26.343,56.557,-0.078,99.79
420.031,46.733,49.063,51.895,51.314,51.91,52.37,52.551,52.776,52.806,49.179,50.591,51.627,52.121,52.464,52.625,26.868,53.047,49.193,50.562,51.622,52.336,52.724,52.925,53.115,49.779,50.998,51.437,52.148,52.557,52.639,52.534,26.348,56.627,-0.077,99.791
424.031,46.72,49.057,51.903,51.322,51.928,52.402,52.559,52.79,52.83,49.183,50.575,51.629,52.125,52.47,52.649,26.853,53.065,49.187,50.566,51.602,52.326,52.74,52.939,53.117,49.771,51,51.437,52.158,52.572,52.646,52.563,26.364,56.68,-0.078,99.789
428.031,46.733,49.063,51.915,51.338,51.924,52.411,52.573,52.804,52.838,49.181,50.583,51.643,52.141,52.48,52.655,26.849,53.095,49.183,50.58,51.622,52.349,52.752,52.953,53.142,49.778,50.98,51.428,52.176,52.584,52.654,52.563,26.362,56.728,-0.086,99.789
432.031,46.741,49.073,51.917,51.336,51.932,52.413,52.569,52.814,52.842,49.179,50.585,51.633,52.157,52.488,52.679,26.834,53.105,49.199,50.594,51.646,52.351,52.754,52.965,53.158,49.78,50.996,51.456,52.18,52.596,52.67,52.575,26.34,56.788,-0.076,99.788
436.031,46.743,49.059,51.919,51.357,51.944,52.423,52.599,52.821,52.87,49.185,50.589,51.647,52.172,52.506,52.686,26.832,53.105,49.215,50.596,51.658,52.361,52.774,52.979,53.174,49.788,51.006,51.466,52.192,52.612,52.688,52.583,26.356,56.837,-0.081,99.789
440.031,46.739,49.077,51.931,51.359,51.962,52.443,52.628,52.829,52.887,49.185,50.608,51.653,52.17,52.524,52.7,26.822,53.142,49.205,50.584,51.658,52.387,52.803,53.014,53.18,49.792,51.02,51.466,52.198,52.624,52.697,52.61,26.314,56.909,-0.12,99.788
444.031,46.743,49.073,51.945,51.369,51.968,52.457,52.612,52.857,52.887,49.187,50.614,51.677,52.18,52.538,52.718,26.817,53.158,49.221,50.604,51.66,52.385,52.797,53.022,53.202,49.802,51.038,51.472,52.211,52.644,52.715,52.608,26.305,56.953,-0.112,99.787
448.031,46.743,49.089,51.962,51.379,51.986,52.477,52.638,52.863,52.911,49.198,50.618,51.691,52.204,52.538,52.744,26.79,53.158,49.223,50.609,51.664,52.397,52.809,53.04,53.216,49.802,51.05,51.49,52.233,52.658,52.732,52.647,26.287,57.032,-0.123,99.788
452.031,46.778,49.109,51.982,51.403,52.003,52.487,52.664,52.875,52.923,49.232,50.648,51.72,52.234,52.575,52.77,26.786,53.173,49.236,50.623,51.683,52.415,52.837,53.054,53.263,49.834,51.058,51.524,52.246,52.676,52.742,52.653,26.307,57.073,-0.131,99.786
456.031,46.78,49.144,52,51.411,52.005,52.485,52.666,52.893,52.943,49.258,50.666,51.74,52.262,52.605,52.786,26.769,53.211,49.264,50.635,51.709,52.431,52.859,53.082,53.261,49.844,51.068,51.502,52.267,52.691,52.767,52.67,26.284,57.122,-0.129,99.786
460.031,46.792,49.126,52.008,51.419,52.011,52.521,52.69,52.901,52.959,49.26,50.672,51.738,52.264,52.615,52.797,26.759,53.237,49.26,50.645,51.715,52.454,52.889,53.086,53.279,49.852,51.087,51.518,52.277,52.693,52.787,52.676,26.3,57.197,-0.143,99.785
464.031,46.806,49.144,52.018,51.427,52.049,52.526,52.692,52.921,52.957,49.246,50.692,51.76,52.274,52.615,52.815,26.765,53.238,49.27,50.665,51.739,52.474,52.904,53.102,53.301,49.848,51.069,51.532,52.283,52.725,52.789,52.69,26.286,57.23,-0.1,99.785
468.031,46.76,49.13,52.015,51.416,52.046,52.524,52.711,52.94,52.988,49.262,50.689,51.758,52.289,52.64,52.835,26.748,53.255,49.266,50.653,51.741,52.478,52.895,53.133,53.321,49.85,51.095,51.538,52.295,52.735,52.819,52.72,26.313,57.288,-0.133,99.784
472.031,46.783,49.147,52.035,51.428,52.054,52.548,52.721,52.958,53.002,49.268,50.695,51.778,52.297,52.658,52.841,26.736,53.27,49.276,50.665,51.767,52.49,52.918,53.159,53.349,49.88,51.113,51.566,52.335,52.765,52.831,52.738,26.336,57.344,-0.125,99.783
476.031,46.821,49.176,52.068,51.47,52.085,52.564,52.745,52.96,53.012,49.284,50.723,51.796,52.317,52.674,52.855,26.731,53.29,49.284,50.702,51.773,52.516,52.948,53.173,53.368,49.892,51.133,51.59,52.339,52.783,52.841,52.764,26.294,57.391,-0.129,99.783
480.031,46.819,49.184,52.077,51.48,52.083,52.602,52.749,52.992,53.03,49.284,50.725,51.802,52.341,52.7,52.877,26.716,53.312,49.295,50.71,51.771,52.54,52.948,53.175,53.372,49.892,51.143,51.611,52.361,52.795,52.873,52.778,26.288,57.463,-0.133,99.783
484.031,46.837,49.194,52.101,51.492,52.104,52.604,52.773,53.002,53.056,49.309,50.735,51.833,52.351,52.7,52.899,26.723,53.344,49.331,50.712,51.804,52.55,52.976,53.203,53.372,49.929,51.153,51.607,52.369,52.815,52.883,52.796,26.298,57.475,-0.126,99.783
488.031,46.86,49.21,52.109,51.512,52.12,52.61,52.793,53.024,53.072,49.319,50.763,51.847,52.371,52.736,52.924,26.7,53.355,49.331,50.746,51.812,52.571,52.996,53.221,53.408,49.935,51.183,51.637,52.389,52.835,52.92,52.814,26.298,57.516,-0.127,99.782
492.031,46.895,49.249,52.131,51.552,52.164,52.647,52.821,53.053,53.102,49.343,50.785,51.867,52.393,52.754,52.938,26.674,53.38,49.377,50.78,51.858,52.593,53.025,53.256,53.44,49.963,51.236,51.659,52.43,52.866,52.94,52.829,26.284,57.577,-0.106,99.782
496.031,46.917,49.279,52.177,51.589,52.162,52.669,52.846,53.071,53.109,49.385,50.815,51.911,52.422,52.776,52.976,26.681,53.393,49.399,50.797,51.87,52.615,53.059,53.265,53.454,49.999,51.24,51.695,52.456,52.882,52.968,52.867,26.278,57.622,-0.125,99.781
500.031,46.946,49.315,52.194,51.603,52.206,52.679,52.868,53.089,53.127,49.395,50.832,51.897,52.442,52.801,52.994,26.662,53.409,49.404,50.817,51.899,52.637,53.065,53.282,53.493,50.029,51.26,51.718,52.472,52.896,52.982,52.877,26.301,57.665,-0.118,99.782
504.031,46.971,49.321,52.214,51.627,52.221,52.717,52.884,53.109,53.145,49.424,50.858,51.921,52.458,52.819,53.016,26.664,53.46,49.435,50.851,51.928,52.659,53.089,53.306,53.493,50.018,51.271,51.726,52.465,52.915,52.983,52.882,26.257,57.694,-0.129,99.78
508.031,46.947,49.322,52.206,51.618,52.231,52.722,52.892,53.13,53.169,49.434,50.866,51.94,52.491,52.839,53.027,26.641,53.463,49.445,50.853,51.937,52.671,53.115,53.334,53.515,50.05,51.274,51.748,52.487,52.949,53.005,52.908,26.259,57.721,-0.134,99.781
512.031,47.001,49.348,52.229,51.644,52.249,52.74,52.921,53.138,53.2,49.46,50.884,51.966,52.511,52.866,53.057,26.637,53.497,49.488,50.877,51.961,52.706,53.136,53.346,53.535,50.076,51.307,51.766,52.523,52.967,53.051,52.924,26.24,57.77,-0.151,99.781
516.031,47.016,49.374,52.272,51.681,52.277,52.77,52.955,53.166,53.217,49.484,50.908,51.99,52.523,52.9,53.073,26.62,53.519,49.506,50.909,51.989,52.734,53.158,53.375,53.558,50.095,51.335,51.785,52.54,52.981,53.05,52.943,26.216,57.819,-0.135,99.78
520.031,47.026,49.402,52.298,51.704,52.311,52.798,52.969,53.196,53.244,49.48,50.938,52.028,52.551,52.906,53.099,26.617,53.517,49.516,50.913,52.001,52.742,53.178,53.391,53.582,50.112,51.343,51.782,52.559,53.015,53.059,52.97,26.205,57.864,-0.163,99.781
524.031,47.043,49.41,52.3,51.722,52.319,52.816,52.989,53.228,53.262,49.508,50.961,52.036,52.577,52.922,53.119,26.615,53.56,49.522,50.927,52.013,52.766,53.188,53.415,53.622,50.131,51.383,51.817,52.574,53.015,53.118,52.99,26.22,57.929,-0.171,99.779
528.031,47.069,49.426,52.343,51.754,52.352,52.832,53.013,53.236,53.284,49.533,50.981,52.055,52.597,52.964,53.164,26.596,53.587,49.558,50.959,52.047,52.772,53.212,53.443,53.644,50.153,51.392,51.845,52.606,53.044,53.124,53.013,26.187,57.95,-0.181,99.778
532.031,47.098,49.457,52.359,51.762,52.364,52.867,53.035,53.262,53.31,49.565,51.019,52.083,52.624,52.984,53.17,26.59,53.606,49.587,50.976,52.068,52.819,53.245,53.468,53.656,50.171,51.426,51.879,52.63,53.076,53.162,53.035,26.205,57.989,-0.159,99.779
536.031,47.114,49.489,52.387,51.778,52.39,52.893,53.051,53.283,53.326,49.577,51.029,52.103,52.646,52.998,53.194,26.586,53.638,49.607,51,52.09,52.829,53.269,53.494,53.666,50.201,51.444,51.889,52.666,53.102,53.172,53.055,26.185,58.026,-0.17,99.778
540.031,47.141,49.489,52.405,51.796,52.418,52.913,53.074,53.297,53.347,49.605,51.045,52.129,52.648,53.019,53.22,26.582,53.655,49.605,51.008,52.104,52.843,53.283,53.51,53.709,50.215,51.464,51.922,52.689,53.126,53.198,53.087,26.182,58.073,-0.186,99.777
544.031,47.156,49.521,52.418,51.827,52.443,52.927,53.102,53.327,53.377,49.627,51.072,52.159,52.682,53.049,53.228,26.571,53.675,49.634,51.033,52.127,52.875,53.319,53.534,53.723,50.239,51.476,51.94,52.704,53.132,53.224,53.121,26.183,58.114,-0.181,99.777
548.031,47.147,49.525,52.444,51.841,52.451,52.939,53.112,53.351,53.387,49.627,51.074,52.184,52.702,53.063,53.271,26.556,53.674,49.634,51.037,52.139,52.888,53.327,53.554,53.753,50.261,51.512,51.963,52.74,53.176,53.254,53.143,26.194,58.156,-0.179,99.775
552.031,47.172,49.533,52.454,51.877,52.491,52.967,53.154,53.365,53.417,49.648,51.09,52.196,52.728,53.087,53.283,26.563,53.706,49.648,51.067,52.159,52.916,53.352,53.576,53.773,50.27,51.538,51.98,52.754,53.182,53.276,53.171,26.185,58.209,-0.171,99.775
556.031,47.177,49.566,52.473,51.888,52.504,52.98,53.161,53.398,53.446,49.654,51.12,52.204,52.747,53.104,53.305,26.536,53.711,49.681,51.082,52.182,52.938,53.384,53.611,53.799,50.323,51.572,52.028,52.812,53.25,53.312,53.211,26.174,58.236,-0.173,99.775
560.031,47.182,49.557,52.486,51.901,52.51,52.999,53.179,53.417,53.466,49.682,51.145,52.232,52.773,53.134,53.329,26.531,53.736,49.684,51.097,52.19,52.952,53.384,53.63,53.815,50.343,51.582,52.049,52.818,53.272,53.33,53.243,26.2,58.29,-0.186,99.776
564.031,47.196,49.593,52.513,51.924,52.54,53.026,53.209,53.436,53.482,49.706,51.165,52.253,52.789,53.156,53.351,26.508,53.746,49.704,51.105,52.212,52.975,53.42,53.643,53.839,50.358,51.614,52.076,52.85,53.298,53.36,53.267,26.223,58.315,-0.189,99.774
568.031,47.262,49.638,52.559,51.956,52.564,53.054,53.221,53.468,53.51,49.738,51.197,52.287,52.817,53.186,53.378,26.51,53.789,49.741,51.154,52.246,53.023,53.46,53.681,53.868,50.374,51.641,52.104,52.885,53.311,53.387,53.276,26.217,58.331,-0.169,99.773
572.031,47.281,49.65,52.585,51.976,52.606,53.068,53.253,53.494,53.534,49.761,51.215,52.295,52.843,53.216,53.408,26.506,53.824,49.772,51.182,52.276,53.019,53.479,53.689,53.898,50.39,51.659,52.123,52.883,53.333,53.409,53.306,26.192,58.387,-0.183,99.774
576.031,47.291,49.672,52.599,52.01,52.636,53.103,53.29,53.507,53.558,49.779,51.237,52.325,52.87,53.235,53.432,26.5,53.836,49.76,51.189,52.291,53.055,53.493,53.726,53.918,50.41,51.693,52.145,52.915,53.361,53.441,53.35,26.231,58.404,-0.176,99.773
580.031,47.298,49.689,52.61,52.017,52.629,53.119,53.302,53.527,53.585,49.803,51.254,52.353,52.894,53.255,53.456,26.489,53.855,49.795,51.208,52.307,53.074,53.515,53.752,53.95,50.464,51.723,52.181,52.947,53.389,53.467,53.374,26.21,58.461,-0.174,99.773
584.031,47.327,49.712,52.642,52.021,52.653,53.144,53.326,53.549,53.597,49.807,51.276,52.386,52.918,53.273,53.487,26.475,53.888,49.816,51.249,52.331,53.093,53.533,53.764,53.971,50.469,51.738,52.209,52.964,53.418,53.49,53.395,26.182,58.478,-0.176,99.772
588.031,47.363,49.761,52.674,52.069,52.685,53.165,53.348,53.579,53.613,49.845,51.31,52.414,52.944,53.309,53.505,26.466,53.916,49.866,51.269,52.377,53.132,53.573,53.794,53.995,50.508,51.776,52.23,52.99,53.432,53.514,53.411,26.197,58.517,-0.169,99.772
592.031,47.396,49.777,52.704,52.109,52.711,53.199,53.358,53.601,53.653,49.886,51.34,52.438,52.971,53.335,53.539,26.449,53.968,49.894,51.303,52.405,53.146,53.6,53.824,54.011,50.54,51.793,52.254,53.023,53.463,53.533,53.436,26.167,58.535,-0.184,99.771
596.031,47.406,49.816,52.728,52.115,52.725,53.216,53.398,53.618,53.674,49.896,51.372,52.472,53.013,53.37,53.563,26.449,53.995,49.904,51.317,52.426,53.162,53.614,53.841,54.033,50.566,51.827,52.286,53.053,53.483,53.573,53.456,26.178,58.608,-0.169,99.77
600.031,47.417,49.812,52.71,52.121,52.726,53.221,53.411,53.62,53.682,49.922,51.381,52.495,53.025,53.398,53.594,26.432,54.003,49.926,51.34,52.426,53.184,53.632,53.857,54.055,50.592,51.851,52.309,53.091,53.515,53.593,53.49,26.188,58.62,-0.182,99.77
604.031,47.387,49.814,52.737,52.128,52.741,53.235,53.424,53.633,53.693,49.929,51.403,52.505,53.046,53.409,53.612,26.42,54.04,49.925,51.346,52.448,53.206,53.654,53.871,54.078,50.608,51.877,52.337,53.115,53.543,53.615,53.512,26.176,58.671,-0.174,99.77
608.031,47.447,49.854,52.768,52.163,52.773,53.265,53.442,53.671,53.71,49.959,51.444,52.537,53.068,53.433,53.648,26.43,54.067,49.969,51.372,52.482,53.237,53.676,53.909,54.106,50.639,51.907,52.369,53.128,53.584,53.656,53.547,26.172,58.682,-0.166,99.769
612.031,47.456,49.87,52.792,52.181,52.789,53.281,53.474,53.699,53.741,49.977,51.444,52.563,53.094,53.451,53.648,26.428,54.099,49.997,51.428,52.496,53.263,53.703,53.933,54.122,50.657,51.928,52.392,53.15,53.612,53.67,53.563,26.17,58.721,-0.159,99.768
616.031,47.47,49.87,52.813,52.21,52.815,53.318,53.494,53.715,53.773,49.993,51.462,52.577,53.12,53.481,53.672,26.416,54.108,49.999,51.43,52.512,53.285,53.745,53.952,54.156,50.643,51.944,52.415,53.184,53.622,53.706,53.603,26.165,58.763,-0.174,99.769
620.031,47.507,49.9,52.827,52.218,52.845,53.356,53.522,53.748,53.789,50.017,51.494,52.598,53.144,53.509,53.709,26.411,54.126,50.044,51.459,52.561,53.317,53.763,53.994,54.181,50.707,51.976,52.445,53.224,53.66,53.73,53.641,26.147,58.77,-0.143,99.769
624.031,47.547,49.948,52.874,52.265,52.887,53.384,53.56,53.787,53.813,50.041,51.522,52.626,53.167,53.525,53.727,26.392,54.145,50.052,51.475,52.591,53.352,53.787,54.036,54.207,50.703,51.998,52.466,53.244,53.686,53.748,53.647,26.15,58.833,-0.169,99.769
628.031,47.553,49.958,52.903,52.294,52.903,53.4,53.59,53.803,53.855,50.07,51.53,52.652,53.189,53.566,53.757,26.388,54.171,50.068,51.505,52.605,53.376,53.816,54.048,54.243,50.747,52.018,52.488,53.262,53.714,53.789,53.701,26.144,58.867,-0.18,99.767
632.031,47.571,49.981,52.907,52.303,52.93,53.427,53.595,53.83,53.866,50.106,51.573,52.678,53.221,53.582,53.773,26.382,54.183,50.113,51.518,52.636,53.4,53.832,54.075,54.271,50.777,52.052,52.518,53.302,53.746,53.826,53.717,26.145,58.893,-0.172,99.766
636.031,47.606,50.014,52.941,52.336,52.95,53.438,53.623,53.856,53.898,50.13,51.597,52.705,53.245,53.6,53.807,26.373,54.21,50.115,51.542,52.67,53.415,53.86,54.107,54.289,50.779,52.075,52.544,53.31,53.766,53.838,53.742,26.13,58.95,-0.187,99.766
640.031,47.606,50.026,52.959,52.352,52.978,53.462,53.651,53.88,53.93,50.132,51.621,52.725,53.272,53.628,53.842,26.369,54.244,50.121,51.56,52.67,53.429,53.886,54.125,54.324,50.796,52.079,52.556,53.335,53.783,53.863,53.762,26.123,58.953,-0.178,99.766
644.031,47.605,50.015,52.98,52.377,52.991,53.483,53.666,53.891,53.948,50.14,51.617,52.741,53.286,53.661,53.85,26.352,54.27,50.151,51.583,52.696,53.457,53.902,54.145,54.35,50.83,52.107,52.572,53.365,53.805,53.897,53.786,26.139,58.993,-0.191,99.767
648.031,47.628,50.044,53.002,52.397,53.001,53.507,53.69,53.929,53.969,50.157,51.655,52.761,53.314,53.669,53.888,26.357,54.307,50.185,51.634,52.738,53.499,53.945,54.155,54.364,50.845,52.117,52.583,53.38,53.83,53.902,53.801,26.102,59,-0.185,99.766
652.031,47.662,50.107,53.04,52.429,53.038,53.525,53.73,53.949,53.993,50.205,51.693,52.793,53.326,53.701,53.894,26.338,54.309,50.206,51.641,52.745,53.52,53.965,54.19,54.39,50.876,52.163,52.627,53.411,53.873,53.945,53.838,26.139,59.08,-0.178,99.765
656.031,47.698,50.114,53.073,52.474,53.084,53.579,53.752,53.975,54.027,50.227,51.699,52.825,53.356,53.729,53.92,26.327,54.318,50.198,51.644,52.767,53.532,53.985,54.224,54.428,50.89,52.191,52.661,53.449,53.895,53.977,53.888,26.138,59.086,-0.186,99.765
660.031,47.699,50.141,53.08,52.481,53.095,53.598,53.77,54.001,54.053,50.239,51.726,52.828,53.376,53.749,53.945,26.325,54.324,50.217,51.67,52.784,53.562,54.013,54.238,54.448,50.928,52.221,52.685,53.469,53.917,54.011,53.908,26.152,59.13,-0.174,99.764
664.031,47.716,50.149,53.099,52.476,53.106,53.61,53.783,54.032,54.072,50.259,51.744,52.862,53.397,53.778,53.971,26.302,54.362,50.269,51.71,52.822,53.582,54.025,54.268,54.463,50.943,52.239,52.705,53.489,53.953,54.021,53.926,26.164,59.154,-0.187,99.765
668.031,47.706,50.144,53.105,52.492,53.121,53.611,53.786,54.025,54.074,50.266,51.753,52.869,53.411,53.792,53.988,26.304,54.404,50.281,51.736,52.852,53.612,54.068,54.302,54.481,50.951,52.25,52.731,53.514,53.97,54.052,53.951,26.149,59.193,-0.155,99.763
672.031,47.738,50.145,53.144,52.523,53.141,53.655,53.844,54.071,54.112,50.286,51.771,52.884,53.449,53.816,54.018,26.281,54.44,50.298,51.75,52.868,53.645,54.094,54.301,54.511,50.953,52.258,52.728,53.538,53.992,54.06,53.97,26.126,59.205,-0.204,99.764
676.031,47.745,50.199,53.174,52.555,53.176,53.677,53.859,54.089,54.15,50.302,51.809,52.922,53.475,53.838,54.05,26.283,54.458,50.335,51.77,52.9,53.651,54.104,54.339,54.543,50.995,52.29,52.776,53.557,54.019,54.073,53.992,26.12,59.236,-0.196,99.763
680.031,47.781,50.196,53.185,52.58,53.209,53.699,53.886,54.125,54.151,50.353,51.829,52.947,53.506,53.883,54.074,26.262,54.494,50.345,51.78,52.914,53.683,54.118,54.369,54.566,51.01,52.313,52.786,53.587,54.039,54.111,54.008,26.11,59.277,-0.205,99.762
684.031,47.804,50.23,53.213,52.6,53.231,53.732,53.9,54.149,54.177,50.359,51.843,52.969,53.514,53.885,54.076,26.271,54.5,50.363,51.807,52.93,53.703,54.161,54.375,54.59,51.032,52.345,52.808,53.595,54.051,54.141,54.034,26.101,59.292,-0.197,99.762
688.031,47.823,50.245,53.244,52.625,53.251,53.749,53.932,54.159,54.203,50.37,51.869,52.983,53.542,53.925,54.12,26.258,54.538,50.397,51.852,52.968,53.727,54.175,54.408,54.608,51.064,52.353,52.829,53.617,54.09,54.16,54.059,26.093,59.319,-0.187,99.762
692.031,47.84,50.284,53.259,52.65,53.289,53.786,53.956,54.191,54.241,50.409,51.908,53.017,53.578,53.939,54.139,26.241,54.571,50.411,51.873,52.999,53.762,54.209,54.45,54.646,51.09,52.403,52.855,53.641,54.112,54.186,54.089,26.06,59.367,-0.191,99.762
696.031,47.87,50.294,53.285,52.67,53.297,53.82,53.991,54.224,54.259,50.425,51.924,53.039,53.596,53.973,54.171,26.253,54.591,50.439,51.891,53.015,53.782,54.233,54.46,54.663,51.097,52.397,52.865,53.658,54.116,54.184,54.099,26.071,59.381,-0.211,99.761
700.031,47.868,50.316,53.315,52.704,53.322,53.83,54.005,54.238,54.302,50.433,51.946,53.07,53.611,53.989,54.201,26.241,54.616,50.439,51.921,53.027,53.81,54.241,54.492,54.685,51.097,52.412,52.896,53.662,54.118,54.209,54.11,26.089,59.39,-0.203,99.76
704.031,47.887,50.336,53.329,52.704,53.344,53.846,54.039,54.266,54.316,50.457,51.96,53.074,53.641,54.006,54.229,26.222,54.635,50.46,51.927,53.043,53.836,54.284,54.496,54.707,51.121,52.43,52.92,53.698,54.156,54.243,54.139,26.096,59.447,-0.216,99.759
708.031,47.895,50.354,53.359,52.746,53.382,53.881,54.065,54.292,54.338,50.483,51.984,53.11,53.659,54.036,54.235,26.228,54.644,50.474,51.938,53.076,53.85,54.3,54.531,54.723,51.139,52.46,52.934,53.724,54.176,54.268,54.159,26.11,59.457,-0.218,99.761
712.031,47.933,50.396,53.401,52.79,53.42,53.892,54.095,54.318,54.366,50.511,52.02,53.136,53.681,54.062,54.272,26.213,54.683,50.494,51.951,53.085,53.874,54.312,54.549,54.741,51.165,52.462,52.96,53.741,54.207,54.291,54.184,26.131,59.512,-0.225,99.758
716.031,47.947,50.404,53.399,52.79,53.422,53.924,54.117,54.348,54.392,50.517,52.026,53.148,53.709,54.092,54.294,26.213,54.708,50.528,51.98,53.106,53.886,54.334,54.583,54.778,51.167,52.482,52.958,53.757,54.217,54.297,54.206,26.115,59.524,-0.231,99.759
